"region","year","units","value","scenario","level"
"KEN","2005","ug/m3",4.77135638876716,"Sustainable_NDC-LTT","WORLD-CTRY"
"KGZ","2005","ug/m3",26.7958449784001,"Sustainable_NDC-LTT","WORLD-CTRY"
"KHM","2005","ug/m3",11.9741181903281,"Sustainable_NDC-LTT","WORLD-CTRY"
"KIR","2005","ug/m3",0.0766449754601283,"Sustainable_NDC-LTT","WORLD-CTRY"
"KNA","2005","ug/m3",3.54950123753039,"Sustainable_NDC-LTT","WORLD-CTRY"
"KOR","2005","ug/m3",33.540263773897,"Sustainable_NDC-LTT","WORLD-CTRY"
"KOS","2005","ug/m3",15.7532114498131,"Sustainable_NDC-LTT","WORLD-CTRY"
"KWT","2005","ug/m3",40.1858003105359,"Sustainable_NDC-LTT","WORLD-CTRY"
"LAO","2005","ug/m3",19.9525958594803,"Sustainable_NDC-LTT","WORLD-CTRY"
"LBN","2005","ug/m3",24.3325362982865,"Sustainable_NDC-LTT","WORLD-CTRY"
"LBR","2005","ug/m3",26.1091289882169,"Sustainable_NDC-LTT","WORLD-CTRY"
"LBY","2005","ug/m3",26.0024828319263,"Sustainable_NDC-LTT","WORLD-CTRY"
"LCA","2005","ug/m3",7.76696087387451,"Sustainable_NDC-LTT","WORLD-CTRY"
"LIE","2005","ug/m3",15.1876848986049,"Sustainable_NDC-LTT","WORLD-CTRY"
"LKA","2005","ug/m3",13.5535729184769,"Sustainable_NDC-LTT","WORLD-CTRY"
"LSO","2005","ug/m3",13.7619714467807,"Sustainable_NDC-LTT","WORLD-CTRY"
"LTU","2005","ug/m3",10.1629050066748,"Sustainable_NDC-LTT","WORLD-CTRY"
"LUX","2005","ug/m3",15.1472124087475,"Sustainable_NDC-LTT","WORLD-CTRY"
"LVA","2005","ug/m3",8.03337437599918,"Sustainable_NDC-LTT","WORLD-CTRY"
"MAC","2005","ug/m3",42.1380945205688,"Sustainable_NDC-LTT","WORLD-CTRY"
"MAF","2005","ug/m3",0,"Sustainable_NDC-LTT","WORLD-CTRY"
"MAR","2005","ug/m3",9.62820771273975,"Sustainable_NDC-LTT","WORLD-CTRY"
"MCO","2005","ug/m3",13.305411529541,"Sustainable_NDC-LTT","WORLD-CTRY"
"MDA","2005","ug/m3",8.51518065831125,"Sustainable_NDC-LTT","WORLD-CTRY"
"MDG","2005","ug/m3",2.22829710365979,"Sustainable_NDC-LTT","WORLD-CTRY"
"MDV","2005","ug/m3",0,"Sustainable_NDC-LTT","WORLD-CTRY"
"MEX","2005","ug/m3",14.7009193867237,"Sustainable_NDC-LTT","WORLD-CTRY"
"MHL","2005","ug/m3",0,"Sustainable_NDC-LTT","WORLD-CTRY"
"MKD","2005","ug/m3",13.4299552608179,"Sustainable_NDC-LTT","WORLD-CTRY"
"MLI","2005","ug/m3",35.0771540615173,"Sustainable_NDC-LTT","WORLD-CTRY"
"MLT","2005","ug/m3",19.1810399748439,"Sustainable_NDC-LTT","WORLD-CTRY"
"MMR","2005","ug/m3",15.5538934064154,"Sustainable_NDC-LTT","WORLD-CTRY"
"MNE","2005","ug/m3",13.7181895969628,"Sustainable_NDC-LTT","WORLD-CTRY"
"MNG","2005","ug/m3",21.6018831207554,"Sustainable_NDC-LTT","WORLD-CTRY"
"MNP","2005","ug/m3",2.1155016204206,"Sustainable_NDC-LTT","WORLD-CTRY"
"MOZ","2005","ug/m3",4.7363486958144,"Sustainable_NDC-LTT","WORLD-CTRY"
"MRT","2005","ug/m3",34.5218967985934,"Sustainable_NDC-LTT","WORLD-CTRY"
"MSR","2005","ug/m3",3.41646630623761,"Sustainable_NDC-LTT","WORLD-CTRY"
"MUS","2005","ug/m3",1.04481521945614,"Sustainable_NDC-LTT","WORLD-CTRY"
"MWI","2005","ug/m3",4.60647640098409,"Sustainable_NDC-LTT","WORLD-CTRY"
"MYS","2005","ug/m3",9.73868227593186,"Sustainable_NDC-LTT","WORLD-CTRY"
"NAM","2005","ug/m3",4.92992908943455,"Sustainable_NDC-LTT","WORLD-CTRY"
"NCL","2005","ug/m3",2.79770855881735,"Sustainable_NDC-LTT","WORLD-CTRY"
"NER","2005","ug/m3",45.5618170917013,"Sustainable_NDC-LTT","WORLD-CTRY"
"NFK","2005","ug/m3",0.65457720369906,"Sustainable_NDC-LTT","WORLD-CTRY"
"NGA","2005","ug/m3",46.577737751402,"Sustainable_NDC-LTT","WORLD-CTRY"
"NIC","2005","ug/m3",9.50451020026895,"Sustainable_NDC-LTT","WORLD-CTRY"
"NIU","2005","ug/m3",1.29029994885597,"Sustainable_NDC-LTT","WORLD-CTRY"
"NLD","2005","ug/m3",19.1566169967783,"Sustainable_NDC-LTT","WORLD-CTRY"
"NOR","2005","ug/m3",4.06034813809314,"Sustainable_NDC-LTT","WORLD-CTRY"
"NPL","2005","ug/m3",38.6855359147801,"Sustainable_NDC-LTT","WORLD-CTRY"
"NRU","2005","ug/m3",0.12410539129506,"Sustainable_NDC-LTT","WORLD-CTRY"
"NZL","2005","ug/m3",4.94638114401125,"Sustainable_NDC-LTT","WORLD-CTRY"
"OMN","2005","ug/m3",52.8431495763087,"Sustainable_NDC-LTT","WORLD-CTRY"
"PAK","2005","ug/m3",47.0304625473067,"Sustainable_NDC-LTT","WORLD-CTRY"
"PAN","2005","ug/m3",17.3742164644953,"Sustainable_NDC-LTT","WORLD-CTRY"
"PCN","2005","ug/m3",0.188722263682972,"Sustainable_NDC-LTT","WORLD-CTRY"
"PER","2005","ug/m3",9.88961122555066,"Sustainable_NDC-LTT","WORLD-CTRY"
"PHL","2005","ug/m3",6.92524951992072,"Sustainable_NDC-LTT","WORLD-CTRY"
"PLW","2005","ug/m3",1.64805712006616,"Sustainable_NDC-LTT","WORLD-CTRY"
"PNG","2005","ug/m3",5.32636744036656,"Sustainable_NDC-LTT","WORLD-CTRY"
"POL","2005","ug/m3",14.7951413813281,"Sustainable_NDC-LTT","WORLD-CTRY"
"PRI","2005","ug/m3",6.24761836228899,"Sustainable_NDC-LTT","WORLD-CTRY"
"PRK","2005","ug/m3",37.9069499476967,"Sustainable_NDC-LTT","WORLD-CTRY"
"PRT","2005","ug/m3",12.2993530484515,"Sustainable_NDC-LTT","WORLD-CTRY"
"PRY","2005","ug/m3",7.85061935052907,"Sustainable_NDC-LTT","WORLD-CTRY"
"PSX","2005","ug/m3",25.1004324632411,"Sustainable_NDC-LTT","WORLD-CTRY"
"PYF","2005","ug/m3",1.02110729489697,"Sustainable_NDC-LTT","WORLD-CTRY"
"QAT","2005","ug/m3",43.2352788760575,"Sustainable_NDC-LTT","WORLD-CTRY"
"ROU","2005","ug/m3",13.7112677978458,"Sustainable_NDC-LTT","WORLD-CTRY"
"RUS","2005","ug/m3",10.5855376196841,"Sustainable_NDC-LTT","WORLD-CTRY"
"RWA","2005","ug/m3",12.2462509705933,"Sustainable_NDC-LTT","WORLD-CTRY"
"SAH","2005","ug/m3",27.1936085330021,"Sustainable_NDC-LTT","WORLD-CTRY"
"SAU","2005","ug/m3",44.5683421043024,"Sustainable_NDC-LTT","WORLD-CTRY"
"SDN","2005","ug/m3",21.2614111987952,"Sustainable_NDC-LTT","WORLD-CTRY"
"SDS","2005","ug/m3",0.181120437456341,"Sustainable_NDC-LTT","WORLD-CTRY"
"SEN","2005","ug/m3",31.5622123505923,"Sustainable_NDC-LTT","WORLD-CTRY"
"SGP","2005","ug/m3",22.6184495355162,"Sustainable_NDC-LTT","WORLD-CTRY"
"SGS","2005","ug/m3",2.55502907545014,"Sustainable_NDC-LTT","WORLD-CTRY"
"SHN","2005","ug/m3",1.49607441332433,"Sustainable_NDC-LTT","WORLD-CTRY"
"SLB","2005","ug/m3",2.81638644672595,"Sustainable_NDC-LTT","WORLD-CTRY"
"SLE","2005","ug/m3",24.2087136857179,"Sustainable_NDC-LTT","WORLD-CTRY"
"SLV","2005","ug/m3",16.2081324185072,"Sustainable_NDC-LTT","WORLD-CTRY"
"SMR","2005","ug/m3",20.9620186106364,"Sustainable_NDC-LTT","WORLD-CTRY"
"SOL","2005","ug/m3",12.871239113782,"Sustainable_NDC-LTT","WORLD-CTRY"
"SOM","2005","ug/m3",8.16827873771254,"Sustainable_NDC-LTT","WORLD-CTRY"
"SPM","2005","ug/m3",1.66345220185909,"Sustainable_NDC-LTT","WORLD-CTRY"
"SRB","2005","ug/m3",15.6787928174654,"Sustainable_NDC-LTT","WORLD-CTRY"
"STP","2005","ug/m3",8.33343574696017,"Sustainable_NDC-LTT","WORLD-CTRY"
"SUR","2005","ug/m3",11.8315525226134,"Sustainable_NDC-LTT","WORLD-CTRY"
"SVK","2005","ug/m3",17.0420247971174,"Sustainable_NDC-LTT","WORLD-CTRY"
"SVN","2005","ug/m3",15.8834127095158,"Sustainable_NDC-LTT","WORLD-CTRY"
"SWE","2005","ug/m3",6.92511224607485,"Sustainable_NDC-LTT","WORLD-CTRY"
"SWZ","2005","ug/m3",18.194468111265,"Sustainable_NDC-LTT","WORLD-CTRY"
"SXM","2005","ug/m3",3.48796116983568,"Sustainable_NDC-LTT","WORLD-CTRY"
"SYC","2005","ug/m3",0.819457065207618,"Sustainable_NDC-LTT","WORLD-CTRY"
"SYR","2005","ug/m3",28.252295668208,"Sustainable_NDC-LTT","WORLD-CTRY"
"TCA","2005","ug/m3",3.07650209895351,"Sustainable_NDC-LTT","WORLD-CTRY"
"TCD","2005","ug/m3",29.9835624445555,"Sustainable_NDC-LTT","WORLD-CTRY"
"TGO","2005","ug/m3",38.53978835087,"Sustainable_NDC-LTT","WORLD-CTRY"
"THA","2005","ug/m3",17.9289176740578,"Sustainable_NDC-LTT","WORLD-CTRY"
"TJK","2005","ug/m3",27.831966467424,"Sustainable_NDC-LTT","WORLD-CTRY"
"TKM","2005","ug/m3",35.4809492617643,"Sustainable_NDC-LTT","WORLD-CTRY"
"TLS","2005","ug/m3",4.95885542125902,"Sustainable_NDC-LTT","WORLD-CTRY"
"TON","2005","ug/m3",1.55557460403442,"Sustainable_NDC-LTT","WORLD-CTRY"
"TTO","2005","ug/m3",5.98932404496734,"Sustainable_NDC-LTT","WORLD-CTRY"
"TUN","2005","ug/m3",13.1796647535931,"Sustainable_NDC-LTT","WORLD-CTRY"
"TUR","2005","ug/m3",15.7482004870439,"Sustainable_NDC-LTT","WORLD-CTRY"
"TWN","2005","ug/m3",19.4857367319471,"Sustainable_NDC-LTT","WORLD-CTRY"
"TZA","2005","ug/m3",5.0614209757039,"Sustainable_NDC-LTT","WORLD-CTRY"
"UGA","2005","ug/m3",8.55312480297325,"Sustainable_NDC-LTT","WORLD-CTRY"
"UKR","2005","ug/m3",9.15149318926883,"Sustainable_NDC-LTT","WORLD-CTRY"
"URY","2005","ug/m3",4.0020107595613,"Sustainable_NDC-LTT","WORLD-CTRY"
"USA","2005","ug/m3",13.4477328784717,"Sustainable_NDC-LTT","WORLD-CTRY"
"UZB","2005","ug/m3",34.2038983984455,"Sustainable_NDC-LTT","WORLD-CTRY"
"VAT","2005","ug/m3",26.2110900878906,"Sustainable_NDC-LTT","WORLD-CTRY"
"VCT","2005","ug/m3",5.6249378799468,"Sustainable_NDC-LTT","WORLD-CTRY"
"VEN","2005","ug/m3",10.1161469461333,"Sustainable_NDC-LTT","WORLD-CTRY"
"VGB","2005","ug/m3",0.300544404146964,"Sustainable_NDC-LTT","WORLD-CTRY"
"VIR","2005","ug/m3",4.26333758245894,"Sustainable_NDC-LTT","WORLD-CTRY"
"VNM","2005","ug/m3",28.4802327513189,"Sustainable_NDC-LTT","WORLD-CTRY"
"VUT","2005","ug/m3",3.10861226966826,"Sustainable_NDC-LTT","WORLD-CTRY"
"WLF","2005","ug/m3",0.343565615538125,"Sustainable_NDC-LTT","WORLD-CTRY"
"WSM","2005","ug/m3",1.35029961427687,"Sustainable_NDC-LTT","WORLD-CTRY"
"YEM","2005","ug/m3",49.8915974369727,"Sustainable_NDC-LTT","WORLD-CTRY"
"ZAF","2005","ug/m3",13.8249163705315,"Sustainable_NDC-LTT","WORLD-CTRY"
"ZMB","2005","ug/m3",6.96867472627541,"Sustainable_NDC-LTT","WORLD-CTRY"
"ZWE","2005","ug/m3",4.54210291155449,"Sustainable_NDC-LTT","WORLD-CTRY"
"ABW","2010","ug/m3",4.27220224020049,"Sustainable_NDC-LTT","WORLD-CTRY"
"AFG","2010","ug/m3",45.7124449523718,"Sustainable_NDC-LTT","WORLD-CTRY"
"AGO","2010","ug/m3",9.77543613133133,"Sustainable_NDC-LTT","WORLD-CTRY"
"AIA","2010","ug/m3",1.20235506693522,"Sustainable_NDC-LTT","WORLD-CTRY"
"ALB","2010","ug/m3",13.2285216785308,"Sustainable_NDC-LTT","WORLD-CTRY"
"AND","2010","ug/m3",10.9721234824153,"Sustainable_NDC-LTT","WORLD-CTRY"
"ARE","2010","ug/m3",49.4748044798785,"Sustainable_NDC-LTT","WORLD-CTRY"
"ARG","2010","ug/m3",7.75619805753742,"Sustainable_NDC-LTT","WORLD-CTRY"
"ARM","2010","ug/m3",14.7233085026508,"Sustainable_NDC-LTT","WORLD-CTRY"
"ASM","2010","ug/m3",1.10952425947284,"Sustainable_NDC-LTT","WORLD-CTRY"
"ATF","2010","ug/m3",2.89830320075543,"Sustainable_NDC-LTT","WORLD-CTRY"
"ATG","2010","ug/m3",3.83408966619222,"Sustainable_NDC-LTT","WORLD-CTRY"
"AUS","2010","ug/m3",5.56242295660835,"Sustainable_NDC-LTT","WORLD-CTRY"
"AUT","2010","ug/m3",14.5702412283313,"Sustainable_NDC-LTT","WORLD-CTRY"
"AZE","2010","ug/m3",18.2443351078612,"Sustainable_NDC-LTT","WORLD-CTRY"
"BDI","2010","ug/m3",10.0747986854326,"Sustainable_NDC-LTT","WORLD-CTRY"
"BEL","2010","ug/m3",16.7177921940148,"Sustainable_NDC-LTT","WORLD-CTRY"
"BEN","2010","ug/m3",38.8723979883728,"Sustainable_NDC-LTT","WORLD-CTRY"
"BFA","2010","ug/m3",32.115254640756,"Sustainable_NDC-LTT","WORLD-CTRY"
"BGD","2010","ug/m3",61.8810281445003,"Sustainable_NDC-LTT","WORLD-CTRY"
"BGR","2010","ug/m3",14.1363309174832,"Sustainable_NDC-LTT","WORLD-CTRY"
"BHR","2010","ug/m3",39.454897455611,"Sustainable_NDC-LTT","WORLD-CTRY"
"BHS","2010","ug/m3",4.89275831314338,"Sustainable_NDC-LTT","WORLD-CTRY"
"BIH","2010","ug/m3",15.5988725587783,"Sustainable_NDC-LTT","WORLD-CTRY"
"BLM","2010","ug/m3",0,"Sustainable_NDC-LTT","WORLD-CTRY"
"BLR","2010","ug/m3",11.4244482126889,"Sustainable_NDC-LTT","WORLD-CTRY"
"BLZ","2010","ug/m3",13.9148465991524,"Sustainable_NDC-LTT","WORLD-CTRY"
"BMU","2010","ug/m3",0,"Sustainable_NDC-LTT","WORLD-CTRY"
"BOL","2010","ug/m3",10.7986866101534,"Sustainable_NDC-LTT","WORLD-CTRY"
"BRA","2010","ug/m3",7.55521084580161,"Sustainable_NDC-LTT","WORLD-CTRY"
"BRB","2010","ug/m3",4.93854998225815,"Sustainable_NDC-LTT","WORLD-CTRY"
"BRN","2010","ug/m3",7.67175956623592,"Sustainable_NDC-LTT","WORLD-CTRY"
"BTN","2010","ug/m3",28.1670206749271,"Sustainable_NDC-LTT","WORLD-CTRY"
"BWA","2010","ug/m3",5.5574547501336,"Sustainable_NDC-LTT","WORLD-CTRY"
"CAF","2010","ug/m3",18.8283005095768,"Sustainable_NDC-LTT","WORLD-CTRY"
"CAN","2010","ug/m3",8.90115955314211,"Sustainable_NDC-LTT","WORLD-CTRY"
"CHE","2010","ug/m3",17.4010703819069,"Sustainable_NDC-LTT","WORLD-CTRY"
"CHL","2010","ug/m3",54.0870922204573,"Sustainable_NDC-LTT","WORLD-CTRY"
"CHN","2010","ug/m3",42.3394427855189,"Sustainable_NDC-LTT","WORLD-CTRY"
"CIV","2010","ug/m3",29.764323809851,"Sustainable_NDC-LTT","WORLD-CTRY"
"CMR","2010","ug/m3",29.0472110804782,"Sustainable_NDC-LTT","WORLD-CTRY"
"COD","2010","ug/m3",16.5510277212867,"Sustainable_NDC-LTT","WORLD-CTRY"
"COG","2010","ug/m3",22.4333812101288,"Sustainable_NDC-LTT","WORLD-CTRY"
"COK","2010","ug/m3",0.408165910664727,"Sustainable_NDC-LTT","WORLD-CTRY"
"COL","2010","ug/m3",16.9702796048366,"Sustainable_NDC-LTT","WORLD-CTRY"
"COM","2010","ug/m3",1.18786623723634,"Sustainable_NDC-LTT","WORLD-CTRY"
"CPV","2010","ug/m3",15.2255856301592,"Sustainable_NDC-LTT","WORLD-CTRY"
"CRI","2010","ug/m3",9.08085307389294,"Sustainable_NDC-LTT","WORLD-CTRY"
"CUB","2010","ug/m3",8.18371068031312,"Sustainable_NDC-LTT","WORLD-CTRY"
"CUW","2010","ug/m3",5.27768073955052,"Sustainable_NDC-LTT","WORLD-CTRY"
"CYM","2010","ug/m3",0.507600968534296,"Sustainable_NDC-LTT","WORLD-CTRY"
"CYN","2010","ug/m3",15.9970608152465,"Sustainable_NDC-LTT","WORLD-CTRY"
"CYP","2010","ug/m3",17.7345707822223,"Sustainable_NDC-LTT","WORLD-CTRY"
"CZE","2010","ug/m3",14.7824396000204,"Sustainable_NDC-LTT","WORLD-CTRY"
